State,Original-ID,Site_ID,Date,Lat,Long,UTMN,UTME,Sampling_method,Invert_IBI,Invert_IBI_narrative,BCG_available,Invert_BCG_proxy,Invert_BCG,Taxa_BCG_final,BCG_final
TN,TNW000003862,TN-TNW000003862,10/26/2000,36.62,-86.0125,,,,11,,No,3,,Invert,3
TN,TNW000002043,TN-TNW000002043,11/15/2000,36.580556,-85.85416,,,,15,,No,2,,Invert,2
TN,TNW000003913,TN-TNW000003913,11/16/2000,36.606111,-85.77138,,,,13,,No,3,,Invert,3
TN,TNW000003918,TN-TNW000003918,9/28/2000,36.5873,-86.2634,,,,7,,No,4,,Invert,4
TN,TNW000004078,TN-TNW000004078,10/10/2000,36.635,-86.3286,,,,11,,No,3,,Invert,3
TN,TNW000004990,TN-TNW000004990,10/26/2000,36.6213,-86.0102,,,,11,,No,3,,Invert,3
TN,TNW000005811,TN-TNW000005811,11/15/2000,36.613333,-85.88611,,,,15,,No,2,,Invert,2
TN,TNW000005815,TN-TNW000005815,11/16/2000,36.5409,-85.8502,,,,13,,No,3,,Invert,3
TN,TNW000005625,TN-TNW000005625,10/10/2000,36.6277,-86.3928,,,,13,,No,3,,Invert,3
TN,TNW000006398,TN-TNW000006398,9/29/2000,36.575555,-86.19722,,,,11,,No,3,,Invert,3
TN,TNW000006418,TN-TNW000006418,11/16/2000,36.526389,-86.003333,,,,9,,No,4,,Invert,4
TN,TNW000006441,TN-TNW000006441,11/20/2000,36.58055,-85.78111,,,,15,,No,2,,Invert,2
TN,TNW000000717,TN-TNW000000717,9/28/2000,36.639722,-86.19778,,,,11,,No,3,,Invert,3
TN,TNW000006711,TN-TNW000006711,9/22/2000,36.578611,-86.45777,,,,9,,No,4,,Invert,4
TN,TNW000004745,TN-TNW000004745,4/5/2001,36.327222,-85.200556,,,,15,,No,2,,Invert,2
TN,TNW000006730,TN-TNW000006730,4/19/2001,36.396111,-85.174722,,,,15,,No,2,,Invert,2
TN,TNW000006731,TN-TNW000006731,4/5/2001,36.322778,-85.181389,,,,9,,No,4,,Invert,4
TN,TNW000000444,TN-TNW000000444,4/19/2001,36.419445,-85.075556,,,,13,,No,3,,Invert,3
TN,TNW000004793,TN-TNW000004793,11/6/1998,35.9077,-85.7712,,,,11,,No,3,,Invert,3
TN,TNW000002250,TN-TNW000002250,11/12/1998,35.943611,-85.777778,,,,3,,No,6,,Invert,6
TN,TNW000005136,TN-TNW000005136,3/31/2000,35.4551,-89.151,,,,13,,No,3,,Invert,3
TN,TNW000000411,TN-TNW000000411,4/5/2001,36.47722,-85.241667,,,,15,,No,2,,Invert,2
TN,TNW000005671,TN-TNW000005671,1/7/2011,35.1673,-85.5034,,,,7,,No,4,,Invert,4
TN,TNW000005121,TN-TNW000005121,4/20/2001,36.539167,-84.949167,,,,15,,No,2,,Invert,2
TN,TNW000006405,TN-TNW000006405,5/14/2001,36.582778,-85.118611,,,,11,,No,3,,Invert,3
TN,TNW000004819,TN-TNW000004819,3/31/1999,35.3324,-88.8268,,,,15,,No,2,,Invert,2
TN,TNW000002929,TN-TNW000002929,11/12/1999,35.6248,-88.8625,,,,5,,No,5,,Invert,5
TN,TNW000001963,TN-TNW000001963,12/6/2000,36.38694,-86.48139,,,,11,,No,3,,Invert,3
TN,TNW000006900,TN-TNW000006900,5/14/2001,36.583333,-85.118055,,,,15,,No,2,,Invert,2
TN,TNW000003793,TN-TNW000003793,10/11/2000,36.612222,-86.11527,,,,11,,No,3,,Invert,3
TN,TNW000002066,TN-TNW000002066,2/18/2011,36.16792,-89.00177,,,,7,,No,4,,Invert,4
TN,TNW000004702,TN-TNW000004702,6/28/2001,35.976389,-86.72556,,,,9,,No,4,,Invert,4
TN,TNW000004700,TN-TNW000004700,6/28/2001,35.983056,-86.724167,,,,9,,No,4,,Invert,4
TN,TNW000005508,TN-TNW000005508,6/8/2001,36.055556,-86.744444,,,,7,,No,4,,Invert,4
TN,TNW000005877,TN-TNW000005877,5/31/2001,36.095556,-86.700833,,,,5,,No,5,,Invert,5
TN,TNW000006501,TN-TNW000006501,6/8/2001,36.023333,-86.665278,,,,3,,No,6,,Invert,6
TN,TNW000006817,TN-TNW000006817,5/31/2001,36.0525,-86.6838,,,,7,,No,4,,Invert,4
TN,TNW000000699,TN-TNW000000699,6/30/2001,36.13,-86.840278,,,,5,,No,5,,Invert,5
TN,TNW000001484,TN-TNW000001484,5/25/2001,36.339444,-84.87555,,,,15,,No,2,,Invert,2
TN,TNW000004151,TN-TNW000004151,5/25/2001,36.392778,-84.791111,,,,15,,No,2,,Invert,2
TN,TNW000004581,TN-TNW000004581,5/25/2001,36.420278,-84.81574,,,,13,,No,3,,Invert,3
TN,TNW000002066,TN-TNW000002066,2/18/2011,36.16792,-89.00177,,,,7,,No,4,,Invert,4
TN,TNW000005038,TN-TNW000005038,10/5/2010,36.55466,-87.14205,,,,7,,No,4,,Invert,4
TN,TNW000003934,TN-TNW000003934,10/6/2010,36.610421,-87.46091,,,,9,,No,4,,Invert,4
TN,TNW000003935,TN-TNW000003935,10/6/2010,36.6106,-87.4661,,,,7,,No,4,,Invert,4
TN,TNW000006114,TN-TNW000006114,10/5/2010,36.55417,-87.14028,,,,11,,No,3,,Invert,3
TN,TNW000005045,TN-TNW000005045,10/21/2010,36.63904,-86.97534,,,,9,,No,4,,Invert,4
TN,TNW000005047,TN-TNW000005047,10/21/2010,36.643889,-86.6792,,,,7,,No,4,,Invert,4
TN,TNW000002061,TN-TNW000002061,10/7/2010,36.3052,-89.3567,,,,13,,No,3,,Invert,3
TN,TNW000001987,TN-TNW000001987,8/30/2010,35.70666,-83.37888,,,,15,,No,2,,Invert,2
TN,TNW000006221,TN-TNW000006221,11/17/1998,35.9972,-85.6158,,,,11,,No,3,,Invert,3
TN,TNW000003482,TN-TNW000003482,9/29/2010,35.1694,-84.82561,,,,9,,No,4,,Invert,4
TN,TNW000003071,TN-TNW000003071,8/27/2010,35.0888,-84.68346,,,,15,,No,2,,Invert,2
TN,TNW000001599,TN-TNW000001599,7/7/2009,35.5746,-89.4251,,,,5,,No,5,,Invert,5
TN,TNW000002062,TN-TNW000002062,10/5/2010,36.48666,-88.48583,,,,11,,No,3,,Invert,3
TN,TNW000002338,TN-TNW000002338,9/20/2010,35.08165,-85.63449,,,,13,,No,3,,Invert,3
TN,TNW000004134,TN-TNW000004134,9/13/2010,36.38322,-81.86681,,,,13,,No,3,,Invert,3
TN,TNW000001581,TN-TNW000001581,2/18/2011,36.14206,-88.998,,,,3,,No,6,,Invert,6
TN,TNW000001992,TN-TNW000001992,10/28/2010,35.05386,-84.48031,,,,9,,No,4,,Invert,4
TN,TNW000001992,TN-TNW000001992,10/28/2010,35.05386,-84.48031,,,,9,,No,4,,Invert,4
TN,TNW000003479,TN-TNW000003479,9/28/2010,35.19749,-84.81001,,,,9,,No,4,,Invert,4
TN,TNW000003479,TN-TNW000003479,9/28/2010,35.19749,-84.81001,,,,7,,No,4,,Invert,4
TN,TNW000006182,TN-TNW000006182,10/15/2010,35.07894,-84.58306,,,,9,,No,4,,Invert,4
TN,TNW000000194,TN-TNW000000194,4/5/2001,36.47778,-85.240556,,,,15,,No,2,,Invert,2
TN,TNW000000510,TN-TNW000000510,2/2/2001,36.096944,-86.1325,,,,15,,No,2,,Invert,2
